bicornes,99890,50690,0.5620800708056588
outres,176307,76327,0.562664288206363
tortue,214909,88688,0.5772886537339343
archéoptéryx,93725,48640,0.5637966808668292
murmurait,170445,74144,0.5643622103753935
gloutonnement,147725,65392,0.564930961848958
calebassier,105308,52670,0.5654931999743259
lévrier,164082,71582,0.5661373790361892
abyssin,86208,46237,0.5667097525851195
bestiole,99741,50624,0.5748432204855171
caméléon,105775,52835,0.5678704386185656
radjah,190248,81319,0.5684722771456947
guenons,149779,66149,0.5735933094090735
embrocher,133092,61105,0.575650957509737
bipé,100301,50879,0.5702085221086018
cochon,111555,55079,0.6221972412000816
braconnage,102619,51712,0.5713632381540537
ricanement,197858,82921,0.5719349304811308
mufles,170229,74050,0.5783097155140398
recroquevillai,192978,82001,0.5730843179726008
caparaçonné,106129,52987,0.5964542193803142
maharajah,164427,71743,0.5856013538471732
dodus,123514,58770,0.5748343902554582
yack,222636,91382,0.6152222768073966
civets,110692,54743,0.5817850762839449
rapace,191093,81535,0.5766692102690285
brontosaure,103467,51988,0.5772653263712083
avalai,96827,49595,0.5983323627336093
prémolaire,187063,80109,0.5784163936692999
mâchouilles,170849,74297,0.5807762275219457
polycéphale,183277,78865,0.5795502370176315
attrapai,96066,49294,0.5813092352057977
boubou,101651,51384,0.5807073328669213
apprivoiseur,93115,48429,0.5812781338030945
collerette,112042,55243,0.5818804302047794
mandibule,165017,71986,0.5841651854910116
bastingage,99097,50370,0.583017064189047
marsouin,166013,72317,0.5836202788638096
mamelles,164908,71937,0.5842140776756645
buffleterie,103913,52140,0.5847773698703714
rugisse,199366,83435,0.6304689906580484
harpon,151163,66647,0.6167034512187164
lièvre,162824,71094,0.6008959643602941
câliné,120122,57643,0.5871484017181158
chevaucheur,109128,54136,0.5877657925788005
lingam,162462,70952,0.5883589127030802
squelette,208469,86360,0.5889455624426321
aboie,85677,46111,0.6014294626124099
sagoutier,202823,84272,0.5901592601800886
museau,170530,74171,0.5958879405091355
hamac,150888,66541,0.5913667529370643
mouffette,169872,73926,0.5919493536218031
jumbo,160279,69984,0.5925144979467658
hippogriffe,151616,66846,0.5930761858889483
mamelus,164919,71941,0.5936489310065545
agouti,88959,46886,0.5942291252813771
détrompe,131721,60799,0.5948138629203317
glapir,147540,65322,0.5988084584494322
acrobate,87359,46468,0.5960237385903431
épaté,225876,92294,0.5965858228105884
chaton,108754,54006,0.5971906917422654
microcéphale,167684,73088,0.597766746169834
ruminait,199439,83452,0.5983487486581724
empanaché,133448,61180,0.598912575934736
cou,117322,56699,0.5995006532585472
grognasses,149441,66040,0.6079770862909403
fouie,143729,64030,0.6134597279042373
alanguie,89622,47081,0.6012254408112675
sellé,204785,85024,0.6018444909292716
assoupi,95168,49076,0.6024744428300128
broutant,103602,52033,0.6251962609344299
ailé,89396,47012,0.6248258054495108
balluche,98279,50062,0.6042059971304595
ronronnement,198703,83211,0.6186921413156011
déharnachées,128078,59956,0.6179090807101706
acrocéphale,87366,46472,0.6060954484370794
gnognote,147774,65425,0.606671301855162
rugissement,199367,83437,0.6310734832259193
harde,151067,66603,0.6078550352734767
humanoïde,152335,67176,0.6085089777381594
crânement,119189,57274,0.6090735651470408
acéphale,87478,46518,0.609637905915885
enturbannées,136983,61921,0.6177433999797128
amoche,90764,47472,0.6125174916217508
barnum,98833,50267,0.611361161012385
bouledogue,102062,51506,0.6247390223418458
sanglier,203331,84469,0.6574199573322834
strangulé,208844,86514,0.6131660864835904
roussettes,199170,83372,0.6283981209666799
pâma,188370,80548,0.6143851360535273
piaffant,180718,77967,0.614958834310493
dépèce,130003,60260,0.6178267849826689
crapaud,118293,56988,0.6161453636823794
braconnier,102627,51714,0.6168001607713336
hippocampes,151612,66843,0.6361895644388051
laveurs,161733,70663,0.6179554160840296
ronronnante,198699,83210,0.6259200852720405
biches,99867,50681,0.6191255362239682
marsupial,166015,72318,0.6333549217334397
domestiqué,123589,58810,0.6203368320185741
anthropophage,91850,47866,0.620910620190205
couinement,117460,56741,0.6215394175656616
cacahouètes,104771,52459,0.624452842591268
rajah,190559,81413,0.6226782100802788
cochonné,111571,55082,0.6555717478090803
couguar,117432,56730,0.6238119481552145
grassouillet,148719,65813,0.6244247976019652
merveilles,167092,72701,0.6250027956042404
poilu,182869,78714,0.6255741976098115
bichonné,99878,50685,0.6319518648977569
grenouille,149005,65908,0.6267825221635828
dompteur,123683,58834,0.6564832611275123
monstre,169158,73685,0.6280093436419926
zoologique,222860,91507,0.6285859519939798
magot,164402,71733,0.6291479902041854
bucéphales,103896,52129,0.6297364037206739
mâchonné,170841,74295,0.6531509729391498
carnation,106735,53221,0.630943717646645
coati,111498,55050,0.6315059446771978
biche,99864,50682,0.6321006904683705
chasseresse,108707,53990,0.6327429879378228
sauvagesse,203877,84687,0.6333255995087946
dévorateur,132094,60869,0.6339939907047409
